,carat,cut,color,clarity,depth,table,price,x,y,z,volume,surface_area
3897,0.91,Very Good,F,SI2,63.5,56.0,3496,6.16,6.12,3.89,146.64988800000003,32.34
2103,0.9,Premium,I,SI1,62.1,59.0,3121,6.19,6.15,3.83,145.80235500000003,32.34
2337,0.9,Ideal,J,VS1,62.5,55.0,3175,6.18,6.14,3.85,146.08902,32.34
1400,0.91,Fair,F,SI1,64.9,57.0,2971,6.13,6.08,3.96,147.590784,32.34
3539,0.9,Ideal,J,VS1,62.1,57.0,3418,6.16,6.18,3.83,145.80350399999998,32.34
8368,0.9,Very Good,G,SI1,62.9,54.0,4401,6.14,6.16,3.87,146.372688,32.34
6627,0.9,Premium,E,SI1,62.7,62.0,4092,6.22,6.1,3.85,146.0767,32.34
2533,0.9,Very Good,I,VS2,62.5,57.0,3209,6.12,6.2,3.85,146.08440000000002,32.34
5619,0.9,Very Good,D,SI1,62.1,60.0,3880,6.14,6.2,3.83,145.80043999999998,32.34
10792,0.9,Ideal,G,SI1,61.9,57.0,4871,6.16,6.19,3.82,145.658128,32.34
46022,0.96,Fair,H,I1,67.4,62.0,1808,6.13,5.96,4.08,149.061984,32.34
51327,0.9,Very Good,J,SI2,62.9,55.0,2482,6.13,6.17,3.87,146.371527,32.34
3566,0.91,Good,F,SI1,64.0,57.0,3423,6.08,6.17,3.92,147.05331199999998,32.34
2424,0.9,Very Good,J,VS1,62.5,56.0,3188,6.11,6.21,3.85,146.080935,32.34
12043,0.9,Very Good,F,VS2,62.7,58.0,5160,6.12,6.19,3.86,146.227608,32.34
5323,0.9,Premium,D,SI1,62.1,60.0,3812,6.2,6.14,3.83,145.80043999999998,32.34
3676,0.9,Good,E,SI1,63.8,56.0,3449,6.17,6.09,3.91,146.919423,32.34
10550,0.91,Very Good,E,VS2,62.9,55.0,4823,6.13,6.17,3.87,146.371527,32.34
7586,0.9,Premium,G,VS2,62.1,59.0,4259,6.2,6.14,3.83,145.80043999999998,32.34
9981,0.9,Very Good,E,VS2,60.6,60.0,4709,6.14,6.27,3.76,144.75172799999999,32.34
3872,0.9,Very Good,G,SI2,61.4,58.0,3489,6.16,6.21,3.8,145.36368,32.34
52658,0.9,Very Good,J,SI2,62.3,59.0,2693,6.15,6.18,3.84,145.94688,32.34
7520,0.92,Good,H,VS2,63.4,57.0,4247,6.11,6.17,3.89,146.64794300000003,32.34
3237,0.93,Fair,G,SI1,64.4,57.0,3358,6.14,6.09,3.94,147.32684399999997,32.34
10894,0.9,Very Good,F,VS1,62.1,58.0,4898,6.15,6.19,3.83,145.80235500000003,32.34
52817,0.91,Ideal,F,SI2,61.8,56.0,2718,6.19,6.17,3.82,145.894586,32.36
7063,0.9,Good,E,SI1,58.3,61.0,4165,6.24,6.29,3.65,143.26104,32.36
9744,0.91,Very Good,H,VVS2,62.9,58.0,4665,6.14,6.17,3.87,146.610306,32.36
12769,0.91,Very Good,D,SI1,62.0,59.0,5342,6.19,6.16,3.83,146.039432,32.36
7311,0.91,Very Good,E,SI1,60.5,61.0,4211,6.19,6.23,3.76,144.999512,32.36
6046,0.92,Very Good,F,SI1,63.5,58.0,3967,6.16,6.12,3.9,147.02688,32.36
11264,0.9,Very Good,D,VS2,63.3,59.0,4981,6.12,6.17,3.89,146.887956,32.36
12277,0.9,Ideal,H,VS1,62.2,56.0,5222,6.16,6.18,3.84,146.18419199999997,32.36
5099,0.91,Very Good,E,SI2,62.9,56.0,3763,6.14,6.17,3.87,146.610306,32.36
872,1.0,Fair,H,SI2,67.7,60.0,2875,6.11,5.98,4.09,149.439602,32.36
10622,0.9,Ideal,H,VVS2,62.0,57.0,4838,6.2,6.15,3.83,146.0379,32.36
4229,0.91,Premium,I,VS2,62.7,58.0,3579,6.14,6.18,3.86,146.468472,32.36
3128,0.98,Fair,G,SI2,66.6,56.0,3332,6.12,6.02,4.04,148.84329599999998,32.36
12080,0.91,Premium,D,VS2,62.0,58.0,5167,6.2,6.15,3.83,146.0379,32.36
9811,0.91,Premium,E,VS2,62.2,60.0,4676,6.21,6.13,3.84,146.178432,32.36
10308,0.9,Ideal,E,VS2,62.7,56.0,4770,6.14,6.18,3.86,146.468472,32.36
4895,0.9,Fair,H,VS2,64.6,54.0,3725,6.09,6.14,3.95,147.70076999999998,32.36
6074,0.91,Premium,G,SI1,62.2,59.0,3975,6.19,6.15,3.84,146.18304000000003,32.36
7180,0.91,Very Good,E,SI1,63.3,56.0,4191,6.12,6.17,3.89,146.887956,32.36
11038,0.9,Ideal,H,VVS2,62.0,57.0,4924,6.15,6.2,3.83,146.0379,32.36
9050,0.9,Very Good,D,SI1,64.2,55.0,4523,6.09,6.16,3.93,147.43159200000002,32.36
6169,0.9,Very Good,D,SI1,62.4,63.0,3997,6.18,6.15,3.85,146.32694999999998,32.36
5567,0.9,Ideal,I,VS1,62.9,58.0,3867,6.13,6.18,3.87,146.608758,32.36
5568,0.9,Ideal,I,VS1,62.4,56.0,3867,6.14,6.19,3.85,146.32541,32.36
7167,0.91,Very Good,F,SI1,63.1,60.0,4188,6.13,6.17,3.88,146.74974799999998,32.36
2471,0.9,Very Good,J,VS1,62.9,56.0,3197,6.13,6.18,3.87,146.608758,32.36
6502,0.9,Very Good,D,SI1,61.8,61.0,4068,6.16,6.2,3.82,145.89344,32.36
6155,0.91,Good,F,SI1,63.7,58.0,3993,6.1,6.17,3.91,147.16067,32.36
6501,0.9,Very Good,D,SI1,62.4,63.0,4068,6.15,6.18,3.85,146.32694999999998,32.36
11937,0.9,Ideal,F,VS2,61.6,57.0,5141,6.21,6.16,3.81,145.746216,32.36
6223,0.9,Ideal,G,SI1,61.6,58.0,4008,6.16,6.21,3.81,145.746216,32.36
3463,0.9,Premium,I,VS2,61.8,59.0,3398,6.15,6.21,3.82,145.89153000000002,32.36
4355,0.9,Premium,E,SI1,62.4,57.0,3609,6.19,6.14,3.85,146.32541,32.36
8301,0.9,Good,G,VS1,61.0,62.0,4395,6.16,6.24,3.78,145.297152,32.36
4309,0.9,Premium,E,SI2,62.2,60.0,3599,6.19,6.15,3.84,146.18304000000003,32.36
10255,0.91,Very Good,E,VS2,62.2,60.0,4759,6.13,6.21,3.84,146.178432,32.36
6240,0.91,Very Good,H,VS2,63.5,57.0,4012,6.12,6.16,3.9,147.02688,32.36
4584,0.9,Premium,E,SI2,62.2,60.0,3662,6.15,6.19,3.84,146.18304000000003,32.36
2436,0.92,Premium,I,SI1,62.9,60.0,3190,6.18,6.13,3.87,146.608758,32.36
6088,0.91,Good,H,VS2,62.7,62.0,3979,6.11,6.21,3.86,146.460366,32.36
5096,0.91,Very Good,H,SI1,62.7,56.0,3762,6.14,6.18,3.86,146.468472,32.36
6657,0.9,Ideal,H,SI2,61.8,57.0,4101,6.17,6.19,3.82,145.894586,32.36
3158,0.92,Good,F,SI2,64.2,58.0,3340,6.11,6.14,3.93,147.435522,32.36
5648,0.9,Good,E,SI1,58.1,64.0,3884,6.26,6.28,3.64,143.09859200000002,32.36
5633,0.9,Very Good,F,SI1,63.1,58.0,3881,6.18,6.12,3.88,146.747808,32.36
2871,0.92,Good,F,SI2,64.2,58.0,3282,6.14,6.11,3.93,147.435522,32.36
13841,0.9,Very Good,G,VVS2,62.1,57.0,5653,6.14,6.2,3.84,146.18112,32.36
3988,0.9,Good,F,SI2,63.1,56.0,3519,6.12,6.18,3.88,146.747808,32.36
6894,0.91,Premium,E,SI1,60.5,61.0,4138,6.23,6.19,3.76,144.999512,32.36
5908,0.91,Premium,D,SI2,61.0,61.0,3943,6.24,6.16,3.78,145.297152,32.36
11433,0.9,Ideal,H,VS1,62.1,56.0,5013,6.15,6.2,3.83,146.0379,32.36
6399,0.9,Ideal,H,VS2,62.4,56.0,4044,6.15,6.18,3.85,146.32694999999998,32.36
12466,0.91,Premium,D,VS2,62.0,58.0,5259,6.15,6.2,3.83,146.0379,32.36
4855,0.9,Very Good,E,SI2,62.2,54.0,3715,6.13,6.21,3.84,146.178432,32.36
3741,0.9,Very Good,F,SI2,63.1,56.0,3457,6.18,6.12,3.88,146.747808,32.36
3913,0.9,Ideal,G,SI2,62.4,56.0,3500,6.14,6.19,3.85,146.32541,32.36
6884,0.9,Very Good,H,VS1,62.7,57.0,4136,6.14,6.18,3.86,146.468472,32.36
3904,0.9,Ideal,J,VS1,62.4,56.0,3498,6.15,6.18,3.85,146.32694999999998,32.36
5931,0.9,Good,F,SI1,63.1,58.0,3950,6.12,6.18,3.88,146.747808,32.36
3873,0.91,Very Good,F,SI2,63.1,56.0,3489,6.13,6.17,3.88,146.74974799999998,32.36
5851,0.91,Good,F,SI1,63.7,58.0,3924,6.17,6.1,3.91,147.16067,32.36
2087,0.85,Ideal,G,SI1,60.4,56.0,3118,6.26,6.17,3.75,144.84074999999999,32.36
2303,0.91,Very Good,J,SI2,62.4,61.0,3169,6.13,6.2,3.85,146.3231,32.36
20671,0.9,Ideal,D,VVS1,62.0,56.0,8979,6.16,6.19,3.83,146.039432,32.36
6413,0.91,Premium,G,SI1,62.2,59.0,4045,6.15,6.19,3.84,146.18304000000003,32.36
6426,0.91,Ideal,G,SI1,61.8,57.0,4049,6.16,6.2,3.82,145.89344,32.36
5873,0.9,Ideal,G,SI1,62.2,56.0,3931,6.2,6.14,3.84,146.18112,32.36
2239,0.92,Good,E,SI2,62.0,64.0,3153,6.2,6.16,3.83,146.27536,32.379999999999995
4223,0.9,Ideal,H,SI2,62.0,57.0,3578,6.17,6.19,3.83,146.276509,32.379999999999995
10549,0.91,Very Good,E,VS2,61.6,58.0,4823,6.18,6.2,3.81,145.98396000000002,32.379999999999995
3695,0.9,Good,F,SI2,63.9,55.0,3453,6.15,6.12,3.92,147.54096,32.379999999999995
4796,0.9,Premium,F,SI2,60.5,57.0,3704,6.23,6.2,3.76,145.23376000000002,32.379999999999995
4676,0.9,Ideal,I,VS1,61.6,56.0,3677,6.22,6.16,3.81,145.980912,32.379999999999995
4562,0.91,Very Good,F,SI2,61.6,59.0,3653,6.14,6.24,3.81,145.974816,32.379999999999995
11087,0.9,Very Good,H,VS1,63.0,55.0,4939,6.18,6.13,3.88,146.98759199999998,32.379999999999995
13880,1.01,Fair,G,VS2,67.8,59.0,5666,6.07,6.02,4.1,149.81973999999997,32.379999999999995
10313,0.91,Fair,E,VS1,64.5,58.0,4770,6.14,6.1,3.95,147.9433,32.379999999999995
7720,0.91,Good,F,SI1,63.9,55.0,4279,6.1,6.17,3.92,147.53704,32.379999999999995
1515,0.9,Ideal,I,SI2,62.0,56.0,3001,6.16,6.2,3.83,146.27536,32.379999999999995
1013,0.91,Very Good,J,SI1,63.5,58.0,2905,6.17,6.12,3.9,147.26556,32.379999999999995
14145,0.9,Very Good,D,VS1,63.0,56.0,5757,6.13,6.18,3.88,146.98759199999998,32.379999999999995
6532,0.9,Very Good,F,SI1,61.6,58.0,4074,6.12,6.26,3.81,145.965672,32.379999999999995
3972,0.9,Ideal,H,SI2,62.0,57.0,3516,6.19,6.17,3.83,146.276509,32.379999999999995
5950,0.9,Premium,F,SI2,59.7,60.0,3951,6.25,6.22,3.72,144.615,32.379999999999995
52659,0.9,Good,J,SI2,63.9,56.0,2693,6.1,6.17,3.92,147.53704,32.379999999999995
7206,0.92,Premium,F,SI1,62.2,59.0,4194,6.21,6.14,3.84,146.41689599999998,32.379999999999995
1246,0.9,Ideal,I,SI2,62.0,56.0,2948,6.2,6.16,3.83,146.27536,32.379999999999995
4531,0.9,Very Good,H,SI1,63.0,58.0,3643,6.13,6.18,3.88,146.98759199999998,32.379999999999995
2905,0.91,Very Good,J,VS2,61.6,59.0,3290,6.13,6.25,3.81,145.970625,32.379999999999995
2970,0.9,Premium,G,SI2,61.1,58.0,3303,6.18,6.22,3.79,145.686084,32.379999999999995
52693,0.92,Premium,D,I1,63.0,58.0,2698,6.18,6.13,3.88,146.98759199999998,32.379999999999995
2674,0.9,Premium,G,SI2,61.1,58.0,3246,6.22,6.18,3.79,145.686084,32.379999999999995
52811,0.9,Good,J,SI2,63.9,56.0,2717,6.17,6.1,3.92,147.53704,32.379999999999995
3106,0.9,Premium,G,SI1,60.1,59.0,3326,6.25,6.2,3.74,144.925,32.379999999999995
10156,0.91,Premium,E,VS2,61.6,58.0,4739,6.2,6.18,3.81,145.98396000000002,32.379999999999995
7139,0.9,Premium,F,SI1,62.0,55.0,4183,6.2,6.16,3.83,146.27536,32.379999999999995
52551,0.92,Very Good,D,I1,63.0,58.0,2674,6.13,6.18,3.88,146.98759199999998,32.379999999999995
3509,0.91,Very Good,H,SI2,58.4,63.0,3408,6.29,6.24,3.66,143.653536,32.38
6840,0.91,Premium,H,VS2,62.8,58.0,4128,6.17,6.15,3.87,146.849085,32.38
3742,0.9,Premium,F,SI2,61.6,58.0,3457,6.23,6.15,3.81,145.97824500000002,32.38
6658,0.9,Ideal,H,SI2,61.8,56.0,4101,6.17,6.2,3.82,146.13028,32.38
3538,0.9,Very Good,J,VS1,62.4,58.0,3418,6.15,6.19,3.85,146.56372500000003,32.38
6895,0.91,Premium,E,SI1,62.4,57.0,4138,6.23,6.11,3.85,146.55140500000005,32.38
8531,0.9,Very Good,G,SI1,62.2,58.0,4435,6.15,6.2,3.84,146.41920000000002,32.38
4573,0.9,Ideal,J,VS1,62.6,54.0,3656,6.15,6.18,3.86,146.70702,32.38
6333,0.9,Ideal,G,SI1,62.4,55.0,4036,6.19,6.15,3.85,146.56372500000003,32.38
5304,0.9,Ideal,E,SI2,62.6,57.0,3808,6.13,6.2,3.86,146.70316,32.38
7265,0.91,Very Good,H,VS2,62.8,58.0,4201,6.15,6.17,3.87,146.849085,32.38
9150,0.9,Very Good,F,SI1,63.3,55.0,4545,6.18,6.12,3.89,147.126024,32.38
13856,0.9,Ideal,D,SI1,62.4,55.0,5656,6.15,6.19,3.85,146.56372500000003,32.38
10155,0.91,Premium,E,VS2,62.8,59.0,4739,6.17,6.15,3.87,146.849085,32.38
9474,0.9,Premium,D,SI1,62.8,59.0,4612,6.18,6.14,3.87,146.847924,32.38
5400,0.92,Very Good,D,SI2,63.3,59.0,3823,6.18,6.12,3.89,147.126024,32.38
5879,0.9,Premium,H,VS2,62.6,58.0,3933,6.14,6.19,3.86,146.705476,32.38
8265,0.9,Premium,G,VS2,61.8,60.0,4386,6.16,6.21,3.82,146.128752,32.38
3308,0.91,Premium,I,VS2,62.4,61.0,3376,6.18,6.16,3.85,146.56488,32.38
9903,0.9,Very Good,D,SI1,62.8,59.0,4693,6.14,6.18,3.87,146.847924,32.38
14543,0.9,Very Good,E,VS2,61.3,58.0,5887,6.16,6.23,3.8,145.83184,32.38
8660,0.91,Premium,G,VS1,62.2,58.0,4459,6.22,6.12,3.85,146.55564,32.38
4797,0.9,Ideal,F,SI2,62.6,57.0,3704,6.2,6.13,3.86,146.70316,32.38
5916,0.9,Good,E,SI1,62.6,62.0,3945,6.15,6.18,3.86,146.70702,32.38
7850,0.9,Premium,H,VS1,62.4,58.0,4309,6.15,6.19,3.85,146.56372500000003,32.38
5993,0.9,Very Good,H,VS1,62.6,55.0,3964,6.14,6.19,3.86,146.705476,32.38
6462,0.9,Ideal,G,SI1,62.4,57.0,4059,6.15,6.19,3.85,146.56372500000003,32.38
2887,0.89,Good,E,SI2,61.6,60.9,3284,6.13,6.24,3.82,146.11958399999997,32.38
7432,0.9,Premium,H,VS1,62.4,58.0,4234,6.19,6.15,3.85,146.56372500000003,32.38
3621,0.9,Very Good,H,SI1,62.8,57.0,3437,6.14,6.18,3.87,146.847924,32.38
4195,0.9,Very Good,F,SI2,62.4,58.0,3569,6.15,6.19,3.85,146.56372500000003,32.38
13425,0.91,Very Good,E,VS1,61.8,60.0,5530,6.17,6.2,3.82,146.13028,32.38
9825,0.91,Ideal,H,VS2,62.4,56.0,4678,6.2,6.14,3.85,146.5618,32.38
10790,0.9,Ideal,H,VS2,60.9,54.0,4871,6.19,6.22,3.78,145.536804,32.38
7314,0.91,Very Good,E,SI1,62.4,57.0,4211,6.11,6.23,3.85,146.55140500000005,32.38
7420,0.92,Ideal,F,SI1,62.8,56.0,4232,6.14,6.18,3.87,146.847924,32.38
5710,0.92,Good,D,SI2,63.3,59.0,3891,6.12,6.18,3.89,147.126024,32.38
10552,0.91,Very Good,E,VS2,62.8,59.0,4823,6.15,6.17,3.87,146.849085,32.38
7854,0.9,Very Good,G,VS2,63.3,54.0,4309,6.19,6.11,3.89,147.123301,32.38
3984,0.9,Very Good,F,SI2,61.6,58.0,3519,6.15,6.23,3.81,145.97824500000002,32.38
17954,0.9,Ideal,E,VVS2,62.8,54.0,7286,6.11,6.21,3.87,146.839797,32.38
10309,0.9,Good,E,VS2,63.7,54.0,4770,6.13,6.15,3.91,147.405045,32.38
4219,0.9,Good,H,SI1,59.0,62.0,3577,6.23,6.27,3.69,144.139149,32.38
9430,0.9,Very Good,G,VVS1,62.3,58.0,4601,6.14,6.21,3.85,146.79819,32.4
5992,0.91,Premium,H,VS2,62.3,57.0,3963,6.22,6.13,3.85,146.79511,32.4
5939,0.9,Very Good,F,SI1,61.7,60.0,3950,6.16,6.22,3.82,146.36406399999998,32.4
8986,0.9,Very Good,G,VS1,61.3,61.0,4515,6.15,6.25,3.8,146.0625,32.4
7799,0.9,Good,G,VS2,61.5,61.0,4296,6.18,6.21,3.81,146.219418,32.4
2267,0.9,Very Good,H,SI2,59.2,61.0,3160,6.23,6.27,3.7,144.52977,32.4
17701,0.92,Very Good,D,VVS2,62.8,58.0,7150,6.11,6.22,3.87,147.076254,32.4
6981,0.9,Good,H,VS2,61.5,61.0,4156,6.15,6.24,3.81,146.21256000000002,32.4
7803,0.91,Good,H,VS1,63.4,56.0,4298,6.12,6.18,3.9,147.50423999999998,32.4
1994,0.9,Ideal,I,SI2,62.8,55.0,3104,6.19,6.14,3.87,147.085542,32.4
8924,0.9,Premium,E,SI1,62.3,56.0,4502,6.21,6.14,3.85,146.79819,32.4
4528,0.9,Very Good,D,SI2,58.8,59.0,3643,6.24,6.28,3.68,144.208896,32.4
1015,0.91,Premium,J,SI1,62.8,59.0,2905,6.19,6.14,3.87,147.085542,32.4
5458,0.93,Good,D,SI2,64.5,58.0,3839,6.11,6.14,3.95,148.18583,32.4
7625,0.9,Very Good,G,VS2,60.9,59.0,4269,6.18,6.24,3.78,145.768896,32.4
9698,1.0,Fair,F,VS2,68.4,58.0,4656,5.97,6.1,4.13,150.40220999999997,32.4
2265,0.9,Ideal,J,VS2,61.3,57.0,3160,6.16,6.24,3.8,146.06592,32.4
10726,0.89,Ideal,F,VS2,61.5,55.0,4854,6.18,6.21,3.81,146.219418,32.4
5723,0.9,Very Good,E,VS2,63.4,59.0,3894,6.19,6.11,3.9,147.50151,32.4
6335,0.91,Premium,F,SI1,61.7,59.0,4036,6.21,6.17,3.82,146.365974,32.4
1287,0.91,Very Good,J,SI1,62.8,59.0,2956,6.14,6.19,3.87,147.085542,32.4
6212,0.9,Ideal,H,VS2,62.6,57.0,4007,6.19,6.15,3.86,146.94441000000003,32.4
3694,0.91,Premium,H,SI2,60.9,61.0,3453,6.24,6.18,3.78,145.768896,32.4
7386,0.91,Very Good,H,VS1,63.4,56.0,4224,6.18,6.12,3.9,147.50423999999998,32.4
4814,0.9,Very Good,I,VS2,63.0,60.0,3709,6.15,6.17,3.88,147.22854,32.4
6610,0.9,Ideal,G,SI1,62.1,56.0,4088,6.2,6.16,3.84,146.65728,32.4
10131,1.0,Fair,F,VS2,66.7,57.0,4732,6.11,6.04,4.05,149.46282,32.4
7626,0.9,Ideal,G,VS2,62.6,57.0,4269,6.14,6.2,3.86,146.94248,32.4
4864,0.9,Ideal,G,SI2,62.3,56.0,3718,6.14,6.21,3.85,146.79819,32.4
4586,0.9,Premium,E,SI2,61.3,60.0,3662,6.17,6.23,3.8,146.06858,32.4
3788,0.9,Very Good,F,SI2,61.3,60.0,3468,6.18,6.22,3.8,146.07047999999998,32.4
51647,1.0,Fair,H,SI2,67.8,53.0,2530,6.08,6.02,4.1,150.06655999999998,32.4
4718,0.9,Very Good,G,SI1,63.0,57.0,3681,6.13,6.19,3.88,147.225436,32.4
2435,0.89,Premium,G,SI1,61.1,58.0,3190,6.24,6.17,3.79,145.91803199999998,32.4
2929,0.9,Very Good,H,SI2,62.1,56.0,3295,6.13,6.23,3.84,146.649216,32.4
7009,0.9,Ideal,G,SI1,62.1,56.0,4161,6.16,6.2,3.84,146.65728,32.4
4240,0.9,Very Good,G,SI2,60.9,56.0,3581,6.18,6.24,3.78,145.768896,32.4
6412,0.91,Very Good,G,SI1,62.8,58.0,4045,6.15,6.18,3.87,147.08709,32.4
3540,0.93,Good,F,SI2,59.4,61.0,3418,6.24,6.25,3.71,144.69,32.4
6076,0.91,Premium,G,SI1,62.8,58.0,3975,6.18,6.15,3.87,147.08709,32.4
7060,0.9,Very Good,E,SI1,59.8,58.0,4165,6.21,6.26,3.73,145.002258,32.4
4231,0.9,Premium,D,SI2,58.8,59.0,3579,6.28,6.24,3.68,144.208896,32.4
9741,0.9,Very Good,H,VVS1,62.1,59.0,4664,6.17,6.19,3.84,146.658432,32.4
6625,0.9,Premium,E,SI1,59.8,58.0,4092,6.26,6.21,3.73,145.002258,32.4
2833,0.9,Very Good,I,SI1,61.7,58.0,3274,6.17,6.21,3.82,146.365974,32.4
539,0.91,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,147.08709,32.4
8873,0.9,Very Good,F,VS2,61.7,57.0,4493,6.17,6.21,3.82,146.365974,32.4
284,0.9,Very Good,I,SI2,61.3,56.0,2800,6.17,6.23,3.8,146.06858,32.4
6117,0.9,Premium,H,VS2,62.1,58.0,3989,6.16,6.2,3.84,146.65728,32.4
3314,0.92,Premium,G,SI2,62.3,59.0,3377,6.15,6.2,3.85,146.8005,32.400000000000006
3072,0.92,Premium,G,SI2,62.3,59.0,3318,6.2,6.15,3.85,146.8005,32.400000000000006
3987,0.9,Very Good,F,SI2,62.3,58.0,3519,6.16,6.19,3.85,146.80204,32.400000000000006
45648,0.96,Fair,H,I1,68.9,59.0,1773,6.09,5.96,4.15,150.63006000000001,32.400000000000006
7798,0.9,Very Good,G,VS2,60.5,60.0,4296,6.2,6.24,3.76,145.46688,32.400000000000006
14896,0.9,Ideal,E,VS2,62.3,57.0,6018,6.16,6.19,3.85,146.80204,32.400000000000006
12754,0.9,Ideal,G,VVS2,61.9,56.0,5335,6.15,6.22,3.83,146.50899,32.400000000000006
7613,0.91,Ideal,F,SI1,62.3,56.0,4267,6.16,6.19,3.85,146.80204,32.400000000000006
4288,0.9,Very Good,H,SI1,62.3,58.0,3595,6.16,6.19,3.85,146.80204,32.400000000000006
3462,0.9,Very Good,G,SI2,62.3,58.0,3398,6.15,6.2,3.85,146.8005,32.400000000000006
4302,1.01,Fair,F,SI2,67.3,62.0,3597,6.09,6.03,4.08,149.828616,32.400000000000006
16588,0.91,Ideal,D,VS1,62.3,59.0,6652,6.16,6.19,3.85,146.80204,32.400000000000006
5238,0.9,Ideal,H,SI2,62.3,57.0,3794,6.16,6.19,3.85,146.80204,32.400000000000006
12402,0.9,Ideal,G,VVS2,61.9,56.0,5242,6.22,6.15,3.83,146.50899,32.400000000000006
3839,0.86,Ideal,E,SI2,60.0,56.0,3478,6.22,6.24,3.74,145.159872,32.400000000000006
557,0.9,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9,147.74682,32.419999999999995
10739,0.9,Very Good,E,VS2,62.7,56.0,4858,6.13,6.21,3.87,147.320451,32.42
7058,0.9,Good,E,SI1,63.1,61.0,4165,6.14,6.18,3.89,147.606828,32.42
9820,0.9,Very Good,F,VS2,61.7,56.0,4678,6.18,6.21,3.82,146.603196,32.42
7740,0.91,Good,G,VS1,63.4,54.0,4284,6.07,6.24,3.9,147.71952000000002,32.42
856,1.0,Fair,H,SI1,65.5,62.0,2873,6.14,6.07,4.0,149.0792,32.42
10437,0.93,Premium,G,VS1,62.1,59.0,4793,6.21,6.16,3.84,146.893824,32.42
10418,0.9,Ideal,E,VS2,62.3,57.0,4788,6.19,6.17,3.85,147.040355,32.42
51290,0.91,Premium,I,SI1,60.8,59.0,2475,6.23,6.2,3.78,146.00628,32.42
6370,0.92,Very Good,F,SI1,62.7,57.0,4037,6.14,6.2,3.87,147.32316,32.42
6935,0.9,Ideal,E,SI1,61.7,56.0,4147,6.16,6.23,3.82,146.599376,32.42
10657,0.9,Very Good,D,SI1,60.4,59.0,4846,6.21,6.24,3.76,145.701504,32.42
6624,0.9,Very Good,E,SI1,63.1,61.0,4092,6.18,6.14,3.89,147.606828,32.42
10856,0.9,Ideal,G,VS2,60.8,57.0,4884,6.26,6.17,3.78,145.99947599999996,32.42
2673,0.9,Good,G,SI2,63.8,56.0,3246,6.16,6.13,3.92,148.02233600000002,32.42
6289,0.91,Premium,F,SI1,61.0,59.0,4026,6.23,6.19,3.79,146.15642300000002,32.42
10601,0.9,Premium,E,VS2,62.1,55.0,4833,6.23,6.14,3.84,146.888448,32.42
10838,0.93,Very Good,G,VS1,62.1,59.0,4879,6.16,6.21,3.84,146.893824,32.42
10195,0.91,Very Good,D,SI1,62.3,60.0,4746,6.15,6.21,3.85,147.03727500000002,32.42
6628,0.9,Very Good,E,SI1,63.1,60.0,4092,6.18,6.14,3.89,147.606828,32.42
7305,0.91,Very Good,G,VS1,63.4,54.0,4209,6.24,6.07,3.9,147.71952000000002,32.42
6619,0.9,Ideal,E,SI2,62.7,54.0,4091,6.13,6.21,3.87,147.320451,32.42
2509,0.9,Premium,D,SI2,62.7,59.0,3205,6.2,6.14,3.87,147.32316,32.42
10991,0.9,Very Good,E,VS2,62.1,55.0,4919,6.14,6.23,3.84,146.888448,32.42
4118,0.9,Premium,H,SI1,62.7,58.0,3545,6.14,6.2,3.87,147.32316,32.42
4534,0.9,Ideal,H,SI1,61.5,57.0,3644,6.17,6.23,3.81,146.45297100000002,32.42
5488,0.91,Very Good,D,SI2,62.3,57.0,3848,6.14,6.22,3.85,147.03457999999998,32.42
8540,1.0,Fair,E,SI1,65.1,61.0,4435,6.15,6.08,3.98,148.82016000000002,32.42
5527,0.9,Premium,E,SI2,60.4,59.0,3856,6.24,6.21,3.76,145.701504,32.42
4900,0.9,Good,H,SI1,57.1,56.0,3726,6.33,6.28,3.6,143.10864,32.42
8830,0.92,Premium,E,SI1,62.1,58.0,4482,6.22,6.15,3.84,146.89151999999999,32.42
4337,0.9,Good,D,VS2,57.9,62.0,3604,6.33,6.24,3.64,143.77708800000002,32.42
8175,0.91,Very Good,H,VS1,62.1,59.0,4370,6.17,6.2,3.84,146.89535999999998,32.42
3995,0.9,Ideal,G,SI2,62.5,56.0,3521,6.15,6.2,3.86,147.1818,32.42
11219,0.91,Premium,E,VS1,62.7,59.0,4969,6.19,6.15,3.87,147.32509500000003,32.42
8708,0.9,Premium,E,SI1,60.8,59.0,4463,6.19,6.24,3.78,146.004768,32.42
11630,0.91,Premium,E,VS1,62.7,59.0,5057,6.15,6.19,3.87,147.32509500000003,32.42
318,0.91,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,147.03727500000002,32.42
11621,0.91,Premium,E,VS2,62.3,58.0,5055,6.21,6.15,3.85,147.03727500000002,32.42
4287,0.9,Very Good,H,SI1,61.9,59.0,3595,6.17,6.21,3.83,146.749131,32.42
2895,0.91,Very Good,G,SI2,62.1,55.0,3287,6.16,6.21,3.84,146.893824,32.42
11513,0.91,Premium,H,VVS1,62.5,59.0,5032,6.16,6.19,3.86,147.183344,32.42
12724,0.9,Very Good,F,VS1,61.2,56.0,5324,6.18,6.23,3.8,146.30532,32.42
9692,0.9,Good,F,VS2,60.0,58.0,4655,6.21,6.26,3.74,145.391004,32.42
